# got from https://www.pfeiffer-vacuum.com/filepool/file/valves/bp5056bde.pdf with WebPlotDigitizer
1.590106007067138; 0.0000051541117849353995
1.590106007067138; 0.000008081698989878632
1.6077738515901059; 0.000014723983097193892
1.6607773851590104; 0.000031173048498293056
1.696113074204947; 0.00006598963359819318
1.802120141342756; 0.0001203056357761838
1.8904593639575973; 0.00023637244333654976
1.9964664310954063; 0.00046447809741435495
2.1201413427561837; 0.0008469017266986921
2.2526501766784452; 0.0014874777868702097
2.385159010600707; 0.0026125701444218163
2.5441696113074204; 0.005135809713136193
2.7031802120141344; 0.009022204770845758
2.8798586572438167; 0.015851631157063818
3.003533568904594; 0.024878572537112346
3.1272084805653715; 0.03622586950202387
3.250883392226149; 0.06362203076410658
3.4275618374558303; 0.11178120988728665
3.5865724381625443; 0.16280855156393634
3.7455830388692584; 0.22000243095527838
3.8515901060070674; 0.3203047038951634
4.010600706713781; 0.416902513921121
4.169611307420494; 0.5426323872241251
4.408127208480565; 0.7067010929989905
4.628975265017669; 0.9918966673658252
4.893992932862192; 1.6797175354302643
5.053003533568905; 3.3020011547659722
4.770318021201414; 1.290862858473944
5.265017667844523; 7.544093012659258
5.459363957597173; 13.762740014797078
5.600706713780919; 20.042679847091456
5.759717314487633; 29.1920232269358
5.971731448763251; 39.462721506240214
6.183745583038869; 51.384342001514504
6.413427561837455; 72.12573124512969
6.67844522968198; 90.4956067251781
6.925795053003535; 105.3292762861055
7.252650176678445; 178.451522006488
7.102473498233216; 132.06834967196315
7.438162544169613; 313.5525208196025
7.5795053003533575; 593.6283978209002
7.826855123674912; 802.6986851101683
8.074204946996467; 1085.401543192328
8.286219081272085; 1262.9815094475155
8.551236749116608; 1470.1989886019642
8.727915194346291; 1586.7535964313852
9.045936395759718; 1714.3640409293648
9.31095406360424; 1717.7734934029918
9.6113074204947; 1721.6457372202608
9.876325088339224; 1725.069671214054
5.159010600706713; 4.807430979495851
4.982332155477032; 2.2685921777492584
5.371024734982333; 10.98355353659068
5.8657243816254425; 33.941076630069766
6.5371024734982335; 77.81279787648774
6.8021201413427566; 97.63112599696386
8.886925795053005; 1588.646243857857
